field_name_1,ticker,title,description,author,url,source,timestamp,published_at,sentiment
583913,LLY,"Lilly Announces the Pricing Terms of its Cash Tender Offer for Up to $2,000,006,000 Aggregate Principal Amount of Its Outstanding Debt Securities","INDIANAPOLIS, Nov. 7, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) announced today the pricing terms of its previously announced cash tender offer for up to $2,000,006,000 aggregate principal amount of its outstanding debt securities. Holders of not…",,https://prnmedia.prnewswire.com:443/news-releases/lilly-announces-the-pricing-terms-of-its-cash-tender-offer-for-up-to-2-000-006-000-aggregate-principal-amount-of-its-outstanding-debt-securities-300954097.html,Prnewswire.com,,2019-11-07T17:50:00Z,0.74
585557,ZTS,"Zoetis (ZTS) Beats on Earnings in Q3, Reports In-Line Sales","Zoetis (ZTS) beats earnings estimates, while sales are in line in the third quarter of 2019.",Zacks Equity Research,https://finance.yahoo.com/news/zoetis-zts-beats-earnings-q3-160804409.html,Yahoo.com,,2019-11-07T16:08:04Z,0
583529,BMY,"Zacks.com featured highlights include: Group 1 Automotive, AbbVie, Brinker International, Hewlett Packard Enterprise and Bristol-Myers Squibb","Zacks.com featured highlights include: Group 1 Automotive, AbbVie, Brinker International, Hewlett Packard Enterprise and Bristol-Myers Squibb",Zacks Equity Research,https://finance.yahoo.com/news/zacks-com-featured-highlights-group-154903122.html,Yahoo.com,,2019-11-07T15:49:03Z,0
583223,ABBV,"Zacks.com featured highlights include: Group 1 Automotive, AbbVie, Brinker International, Hewlett Packard Enterprise and Bristol-Myers Squibb","Zacks.com featured highlights include: Group 1 Automotive, AbbVie, Brinker International, Hewlett Packard Enterprise and Bristol-Myers Squibb",Zacks Equity Research,https://finance.yahoo.com/news/zacks-com-featured-highlights-group-154903122.html,Yahoo.com,,2019-11-07T15:49:03Z,0
585558,ZTS,"Zoetis Stock Climbs Because the Pet Business Is Still Booming - Barron's","Zoetis Stock Climbs Because the Pet Business Is Still Booming Barron's",Lawrence C. Strauss,https://www.barrons.com/articles/zoetis-stock-climbs-because-the-pet-business-is-still-booming-51573141766,Barrons.com,,2019-11-07T15:49:00Z,0
584474,PRGO,Exclusive: Another Multi-Billion-Dollar Pharma Company Bets On Cannabis Technology For Smoking Cessation,"This time around, it’s NYSE-traded Perrigo, a manufacturer of over-the-counter health and wellness products valued at more than $7 billion.","Javier Hasse, Contributor, Javier Hasse, Contributor https://www.forbes.com/sites/javierhasse/",https://www.forbes.com/sites/javierhasse/2019/11/07/perrigo-witi/,Forbes.com,,2019-11-07T14:41:39Z,0.74
583914,LLY,"Migraine hopefuls from Lilly, Allergan and Biohaven don't beat older drugs: ICER","Forthcoming migraine meds from Eli Lilly, Allergan and Biohaven took some hits in ICER's new data review. While they're clearly better than placebo, the new drugs don't beat existing triptan treatments, ICER figures, except in patients who haven't seen relief…",Eric Sagonowsky,https://www.fiercepharma.com/pharma/forthcoming-migraine-meds-from-lilly-allergan-and-biohaven-don-t-offer-benefits-over-older,Fiercepharma.com,,2019-11-07T14:41:28Z,0.68
583915,LLY,"Lilly Announces the Early Tender Results and Upsizing of Its Pending Cash Tender Offer to Up to $2,000,006,000 Aggregate Principal Amount of Its Outstanding Debt Securities","INDIANAPOLIS, Nov. 7, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) announced today the early tender results for its previously announced cash tender offer of its outstanding debt securities. Lilly also announced that it had increased the previously …",,https://www.prnewswire.com/news-releases/lilly-announces-the-early-tender-results-and-upsizing-of-its-pending-cash-tender-offer-to-up-to-2-000-006-000-aggregate-principal-amount-of-its-outstanding-debt-securities-300953901.html,Prnewswire.com,,2019-11-07T14:00:00Z,0.81
585559,ZTS,Zoetis shares jump 2.9% premarket after earnings top estimates,"Zoetis Inc. shares rose 2.9% in premarket trade Wednesday, after the animal health company beat estimates for the third quarter. Parsippany, N.J.-based Zoetis said it had net income of $433 million. or 90 cents a share, n the quarter, up from $347 million, or…",Ciara Linnane,https://www.marketwatch.com/story/zoetis-shares-jump-29-premarket-after-earnings-top-estimates-2019-11-07,Marketwatch.com,,2019-11-07T12:17:29Z,0.75
582025,BMY,"Bristol-Myers Squibb Underscores Precision-Focused Immunology Leadership with New Data on ORENCIA® (abatacept) in Early RA, ACPA-Positive Patients Presented at 2019 ACR/ARP Annual Meeting1","PRINCETON, N.J.--(BUSINESS WIRE)---- $BMY--Bristol-Myers Squibb Underscores Precision-Focused Immunology Leadership with New Data on ORENCIA®",,https://www.businesswire.com/news/home/20191107005257/en/Bristol-Myers-Squibb-Underscores-Precision-Focused-Immunology-Leadership-New,Businesswire.com,,2019-11-07T12:12:25Z,0
583213,ZTS,Zoetis Announces Third Quarter 2019 Results,"PARSIPPANY, N.J.--(BUSINESS WIRE)---- $ZTS #animalhealth--Zoetis reports third quarter 2019 financial results.",,https://www.businesswire.com/news/home/20191107005497/en/Zoetis-Announces-Quarter-2019-Results,Businesswire.com,,2019-11-07T12:12:25Z,0
581904,ABBV,"China's Bio-Thera gets approval for Humira biosimilar","REUTERS: China's Bio-Thera Solutions Ltd has won a regulatory approval for its version of AbbVie Inc's blockbuster rheumatoid arthritis treatment Humira, paving the way for the first such biosimilar to enter the world's second-largest drug market. Humira is t…",CNA,https://www.channelnewsasia.com/news/world/china-s-bio-thera-gets-approval-for-humira-biosimilar-12072708,Channelnewsasia.com,,2019-11-07T08:55:36Z,0.94
582609,PRGO,Perrigo (PRGO) Q3 2019 Earnings Call Transcript,"PRGO earnings call for the period ending September 30, 2019.",newsfeedback@fool.com (Motley Fool Transcribing),https://www.fool.com/earnings/call-transcripts/2019/11/06/perrigo-prgo-q3-2019-earnings-call-transcript.aspx,Fool.com,,2019-11-07T04:31:17Z,0
580545,JNJ,"Gaffes, yes, but strategy may win the election for Boris Johnson",Johnson has form. His Brexit referendum turn was a masterclass in misdirection. And he apparently hasn’t shaken the habit.,Nick Miller,https://www.smh.com.au/world/europe/gaffes-yes-but-strategy-may-win-the-election-for-boris-johnson-20191107-p53881.html,Smh.com.au,,2019-11-07T01:10:03Z,0.77
581052,PRGO,Edited Transcript of PRGO earnings conference call or presentation 6-Nov-19 1:00pm GMT,Q3 2019 Perrigo Company PLC Earnings Call,,https://finance.yahoo.com/news/edited-transcript-prgo-earnings-conference-232803107.html,Yahoo.com,,2019-11-06T23:28:03Z,0
581877,ZTS,Zoetis Q3 2019 Earnings Preview,"Zoetis (NYSE:ZTS) is scheduled to announce Q3 earnings results on Thursday, November 7th, before market open.The consensus EPS Estimate is $0.88 (+6.0% Y/Y) and the consensus Revenue Estimate is $1.58",SA Editor Gaurav Batavia,https://seekingalpha.com/news/3515470-zoetis-q3-2019-earnings-preview,Seekingalpha.com,,2019-11-06T22:30:59Z,0
580011,ABBV,AbbVie launches debt offering to fund Allergan merger,AbbVie (ABBV -0.1%) has initiated a private offering of senior unsecured notes aimed at funding its acquisition of Allergan (AGN -0.2%). Additional details unavailable at present.,SA Editor Douglas W. House,https://seekingalpha.com/news/3515630-abbvie-launches-debt-offering-fund-allergan-merger,Seekingalpha.com,,2019-11-06T20:19:30Z,-0.62
579977,ZTS,"Is Zoetis Inc.'s (NYSE:ZTS) CEO Pay Justified?",Juan Alaix has been the CEO of Zoetis Inc. (NYSE:ZTS) since 2012. This analysis aims first to contrast CEO...,,https://finance.yahoo.com/news/zoetis-inc-nyse-zts-ceo-181549198.html,Yahoo.com,,2019-11-06T18:15:49Z,-0.1
578947,PRGO,Perrigo Company plc (PRGO) CEO Murray Kessler on Q3 2019 Results - Earnings Call Transcript,"Perrigo Company plc (NYSE:PRGO) Q3 2019 Results Earnings Conference Call November 6, 2019, 08:00 AM ET Company Participants Bradley Joseph - Vice President, Inv",SA Transcripts,https://seekingalpha.com/article/4303246-perrigo-company-plc-prgo-ceo-murray-kessler-q3-2019-results-earnings-call-transcript,Seekingalpha.com,,2019-11-06T18:11:31Z,0
578433,LLY,Eli Lilly and Company to Present Multiple Abstracts for LOXO-305 at ASH 2019,"INDIANAPOLIS, Nov. 6, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) today announced that multiple abstracts from its LOXO-305 program have been accepted for presentation at the 61st American Society of Hematology Annual Meeting and Exposition to be h…",,https://www.prnewswire.com/news-releases/eli-lilly-and-company-to-present-multiple-abstracts-for-loxo-305-at-ash-2019-300952423.html,Prnewswire.com,,2019-11-06T14:00:00Z,0.27
576598,LLY,"Global Cancer Therapeutics Market to 2023 with Focus on Recurrent and Metastatic Divisions - Profiles of AbbVie, Biogen, GSK, Eli Lilly and Co., Merck & Co. and Pfizer","DUBLIN, Nov. 6, 2019 /PRNewswire/ -- The ""Global Cancer Therapeutics Market: Emphasis on Recurrent and Metastatic Divisions"" report has been added to ResearchAndMarkets.com's offering. Global Cancer Therapeutics Market: Emphasis on Recurrent and Metastatic Di…",,https://www.prnewswire.com/news-releases/global-cancer-therapeutics-market-to-2023-with-focus-on-recurrent-and-metastatic-divisions---profiles-of--abbvie-biogen-gsk-eli-lilly-and-co-merck--co-and-pfizer-300952718.html,Prnewswire.com,,2019-11-06T11:45:00Z,-0.93
576218,ABBV,"Global Cancer Therapeutics Market to 2023 with Focus on Recurrent and Metastatic Divisions - Profiles of AbbVie, Biogen, GSK, Eli Lilly and Co., Merck & Co. and Pfizer","DUBLIN, Nov. 6, 2019 /PRNewswire/ -- The ""Global Cancer Therapeutics Market: Emphasis on Recurrent and Metastatic Divisions"" report has been added to ResearchAndMarkets.com's offering. Global Cancer Therapeutics Market: Emphasis on Recurrent and Metastatic Di…",,https://www.prnewswire.com/news-releases/global-cancer-therapeutics-market-to-2023-with-focus-on-recurrent-and-metastatic-divisions---profiles-of--abbvie-biogen-gsk-eli-lilly-and-co-merck--co-and-pfizer-300952718.html,Prnewswire.com,,2019-11-06T11:45:00Z,-0.93
576933,PRGO,"Perrigo EPS beats by $0.10, misses on revenue",Perrigo (NYSE:PRGO): Q3 Non-GAAP EPS of $1.04 beats by $0.10; GAAP EPS of $0.67 beats by $0.09.Revenue of $1.19B (+5.3% Y/Y) misses by $10M.Shares +0.4% PM.Press Release,SA Editor Gaurav Batavia,https://seekingalpha.com/news/3515115-perrigo-eps-beats-0_10-misses-revenue,Seekingalpha.com,,2019-11-06T11:06:49Z,-0.42
576934,PRGO,Perrigo Company plc Reports Third Quarter 2019 Financial Results,"DUBLIN, Nov. 6, 2019 /PRNewswire/ -- Perrigo Company plc (NYSE; TASE: PRGO), a leading global provider of ""Quality, Affordable Self-Care ProductsTM"", today announced financial results for the third quarter ended September 28, 2019. President and CEO Murray S.…",,https://www.prnewswire.com/news-releases/perrigo-company-plc-reports-third-quarter-2019-financial-results-300952732.html,Prnewswire.com,,2019-11-06T11:00:00Z,0
576220,ABBV,"Should You Worry About AbbVie Inc.'s (NYSE:ABBV) CEO Pay Cheque?","Rick Gonzalez has been the CEO of AbbVie Inc. (NYSE:ABBV) since 2012. First, this article will compare CEO...",Simply Wall St,https://finance.yahoo.com/news/worry-abbvie-inc-nyse-abbv-101151446.html,Yahoo.com,,2019-11-06T10:11:51Z,-0.51
572053,ABBV,"AbbVie may count on Allergan's Botox for post-merger growth. But what else?","With a $63 billion merger nearing approval, AbbVie is looking to Allergan for a boost in the new company's drug portfolio. In the case of Botox, AbbVie might have a long-term winner, but not every drug in Allergan's stable is shining quite so brightly.",Kyle Blankenship,https://www.fiercepharma.com/pharma/abbvie-looking-to-botox-growth-as-a-major-business-driver-post-allergan-merger,Fiercepharma.com,,2019-11-05T16:04:21Z,0.93
573387,PRGO,"Did You Manage To Avoid Perrigo's (NYSE:PRGO) Painful 65% Share Price Drop?",Generally speaking long term investing is the way to go. But along the way some stocks are going to perform badly...,Simply Wall St,https://finance.yahoo.com/news/did-manage-avoid-perrigos-nyse-153617690.html,Yahoo.com,,2019-11-05T15:36:17Z,-0.44
572054,ABBV,"Thinking about buying stock in AbbVie, Agile Therapeutics, Intel, Peloton Interactive, or Under Armour?","NEW YORK, Nov. 5, 2019 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for ABBV, AGRX, INTC, PTON, and UAA. To see how InvestorsObserver's proprietary scoring system rates these stocks, view the InvestorsObserver's PriceWatch Alert by sele…",,https://www.prnewswire.com/news-releases/thinking-about-buying-stock-in-abbvie-agile-therapeutics-intel-peloton-interactive-or-under-armour-300951801.html,Prnewswire.com,,2019-11-05T14:31:00Z,-0.03
520489,ZTS,spirit airlines inc (nasdaq:save),"United Airlines Holdings Inc. (NASDAQ: UAL) said Friday that the airline was ... 
Groupon, Honeywell, Mastercard, Newmont Goldcorp, Roku, Zoetis and More.",Paul Ausick,https://247wallst.com/companies/save/,247wallst.com,1572912000,2019-11-05T00:00:00Z,0.18
569465,LLY,Lilly to Participate in Credit Suisse 28th Annual Healthcare Conference,"INDIANAPOLIS, Nov. 4, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE:LLY) will participate in the Credit Suisse 28th Annual Healthcare Conference on Wednesday, November 13, 2019. Anne White, president of Lilly Oncology, Kimberly Blackwell, M.D., vice presid…",,https://www.prnewswire.com/news-releases/lilly-to-participate-in-credit-suisse-28th-annual-healthcare-conference-300951049.html,Prnewswire.com,,2019-11-04T21:15:00Z,0.64
566889,BMY,"Should Merck Investors Worry About Bristol Myers' Lung Cancer Drug Results?","While the results are promising, are they enough to threaten Merck's cancer superdrug Keytruda?",newsfeedback@fool.com (Mark Prvulovic),https://www.fool.com/investing/2019/11/04/should-merck-investors-worry-about-bristol-myers-l.aspx,Fool.com,,2019-11-04T15:18:40Z,-0.92
566495,ABBV,AbbVie to Showcase Depth of Immunology Portfolio and Pipeline at the 2019 ACR/ARP Annual Meeting,"NORTH CHICAGO, Ill., Nov. 4, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced it will present data from multiple studies of RINVOQ™ (upadacitinib), HUMIRA® (adalimumab) and SKYRIZI™ (risankizumab) at…",,https://www.prnewswire.com/news-releases/abbvie-to-showcase-depth-of-immunology-portfolio-and-pipeline-at-the-2019-acrarp-annual-meeting-300950462.html,Prnewswire.com,,2019-11-04T13:31:00Z,0
564612,ABBV,Edited Transcript of ABBV earnings conference call or presentation 1-Nov-19 1:00pm GMT,Q3 2019 Abbvie Inc Earnings Call,,https://finance.yahoo.com/news/edited-transcript-abbv-earnings-conference-223208609.html,Yahoo.com,,2019-11-04T02:47:08Z,0
564763,LLY,Top Insider Buys Highlight for the Week of Nov. 1,"The largest insider buys this week were in American Airlines, Eli Lilly, Keurig Dr Pepper and Ford Continue reading...",,https://finance.yahoo.com/news/top-insider-buys-highlight-week-223254014.html,Yahoo.com,,2019-11-03T22:32:54Z,0.49
564839,MRK,Merck & Co Inc Stock as Institutional Investors Enter - The York Reporter,"Sentiment for Merck & Co Inc (NYSE:MRK)Merck & Co Inc (NYSE:MRK) institutional sentiment increased to 1.09 in Q2 2019. Its up 0.27, from 0.82 in 2019Q1. The ratio is positive, as 715 investmen",12,https://yorkreporter.com/2019/11/03/market-news/merck-co-inc-stock-as-institutional-investors-enter/,Yorkreporter.com,,2019-11-03T21:33:00Z,0.69
561432,ABBV,"3 Most Important Takeaways From AbbVie's Q3 Results",The big pharma company delivered a surprisingly solid performance in the third quarter.,newsfeedback@fool.com (Keith Speights),https://www.fool.com/investing/2019/11/02/3-most-important-takeaways-from-abbvies-q3-results.aspx,Fool.com,,2019-11-02T11:00:00Z,0.6
560374,ABBV,The Top Large-Cap Stocks To Buy Now,"The best ranked large-cap sector is industrial goods. The top-scoring industry is trucking. The highest scoring stocks include AbbVie, Teradyne, and C.H. Robins",Limelight Alpha Management Partners,https://seekingalpha.com/article/4301661-top-large-cap-stocks-buy-now,Seekingalpha.com,,2019-11-01T21:30:37Z,0.72
558271,ABBV,AbbVie Inc (ABBV) Q3 2019 Earnings Call Transcript,"ABBV earnings call for the period ending September 30, 2019.",newsfeedback@fool.com (Motley Fool Transcribers),https://www.fool.com/earnings/call-transcripts/2019/11/01/abbvie-inc-abbv-q3-2019-earnings-call-transcript.aspx,Fool.com,,2019-11-01T17:30:44Z,0
558272,ABBV,AbbVie earnings even better than normal [Followup],AbbVie earnings even better than normal,,https://www.fark.com/comments/10607029/AbbVie-earnings-even-better-than-normal,Fark.com,,2019-11-01T17:10:00Z,0.7
558273,ABBV,"Is AbbVie's Imbruvica concerned about AZ's rising Calquence? We've got this covered, execs say","AbbVie has a lot on its plate with an Allergan megamerger in the works and a new rollout for blockbuster hopeful Rinvoq. One thing it hasn't had to worry about much is its blood cancer franchise—and, despite a rising challenger in AstraZeneca's Calquence, Abb…",Kyle Blankenship,https://www.fiercepharma.com/pharma/abbvie-s-imbruvica-concerned-about-az-s-rising-calquence-we-ve-got-covered-execs-say,Fiercepharma.com,,2019-11-01T15:06:09Z,0.59
558275,ABBV,"Novartis' Cosentyx can't top AbbVie's Humira in head-to-head psoriatic arthritis contest",Eli Lilly’s Taltz and Novartis’ Cosentyx have been battling it out lately in the next-gen psoriatic arthritis field. But Lilly’s drug has a big win under its belt that Novartis can’t tout. Cosentyx failed to outdo AbbVie behemoth Humira in a head-to-head tria…,Carly Helfand,https://www.fiercepharma.com/pharma/novartis-cosentyx-can-t-top-abbvie-s-humira-head-to-head-psoriatic-arthritis-contest,Fiercepharma.com,,2019-11-01T14:12:03Z,-0.4
559029,LLY,"Novartis' Cosentyx can't top AbbVie's Humira in head-to-head psoriatic arthritis contest",Eli Lilly’s Taltz and Novartis’ Cosentyx have been battling it out lately in the next-gen psoriatic arthritis field. But Lilly’s drug has a big win under its belt that Novartis can’t tout. Cosentyx failed to outdo AbbVie behemoth Humira in a head-to-head tria…,Carly Helfand,https://www.fiercepharma.com/pharma/novartis-cosentyx-can-t-top-abbvie-s-humira-head-to-head-psoriatic-arthritis-contest,Fiercepharma.com,,2019-11-01T14:12:03Z,-0.4
558276,ABBV,AbbVie says multiple parties vying for assets related to Allergan deal approval,"The company said it had notified the U.S. antitrust watchdog of its intention to divest its experimental inflammatory bowel disease therapy, brazikumab, and its treatment for a type of pancreatic disease, Zenpep. The agency asked the companies for additional …",,https://finance.yahoo.com/news/abbvie-says-multiple-parties-vying-141007770.html,Yahoo.com,,2019-11-01T14:10:07Z,0.53
558277,ABBV,AbbVie boosts 2019 profit outlook as Humira helps beat revenue estimates,"AbbVie Inc  posted quarterly sales above estimates on Friday and raised the lower end of its 2019 profit forecast, helped by strong demand for cancer medicine Imbruvica and a lower-than-expected drop in bestseller Humira's revenue.",CNA,https://www.channelnewsasia.com/news/business/abbvie-boosts-2019-profit-outlook-as-humira-helps-beat-revenue-estimates-12055696,Channelnewsasia.com,,2019-11-01T12:55:44Z,0.59
558278,ABBV,UPDATE 1-AbbVie boosts 2019 profit outlook as Humira helps beat revenue estimates,"AbbVie Inc posted quarterly sales above estimates on Friday and raised the lower end of its 2019 profit forecast, getting a boost from strong demand for cancer medicine Imbruvica and a lower-than-expected drop in bestseller Humira's revenue. In June, AbbVie a…",,https://finance.yahoo.com/news/1-abbvie-boosts-2019-profit-124639233.html,Yahoo.com,,2019-11-01T12:46:39Z,0.76
560350,ZTS,"Zacks.com featured highlights include: Heico, Microsoft, Zoetis and Cadence","Zacks.com featured highlights include: Heico, Microsoft, Zoetis and Cadence",Zacks Equity Research,https://finance.yahoo.com/news/zacks-com-featured-highlights-heico-121912186.html,Yahoo.com,,2019-11-01T12:19:12Z,0
558279,ABBV,AbbVie: 3Q Earnings Snapshot,"NORTH CHICAGO, Ill. (AP) — AbbVie Inc. (ABBV) on Friday reported third-quarter earnings of $1.88 billion.",,https://www.stltoday.com/business/national-and-international/abbvie-q-earnings-snapshot/article_7bba0a0a-7d4b-534e-a461-19d02694eb33.html,Stltoday.com,,2019-11-01T11:57:04Z,-0.42
556835,ABBV,AbbVie lifts 2019 profit forecast as Humira helps beat revenue estimates,"In June, AbbVie announced a $63 billion deal for Botox-maker Allergan Plc, in a bid to diversify its drug pipeline amid growing threats to Humira's longevity. Humira sales totaled about $20 billion last year and the drug has accounted for the bulk of AbbVie's…",Reuters,https://finance.yahoo.com/news/abbvie-lifts-2019-profit-forecast-115205364.html,Yahoo.com,,2019-11-01T11:52:05Z,0.53
556836,ABBV,AbbVie Reports Third-Quarter 2019 Financial Results,"NORTH CHICAGO, Ill., Nov. 1, 2019 /PRNewswire/ -- AbbVie (NYSE:ABBV) announced financial results for the third quarter ended September 30, 2019. ""Strong performance from our Immunology and Hematologic Oncology portfolios led our growth this quarter. We are al…",,https://www.prnewswire.com/news-releases/abbvie-reports-third-quarter-2019-financial-results-300949811.html,Prnewswire.com,,2019-11-01T11:47:00Z,0.71
557035,BMY,Bristol-Myers extends exchange offer for Celgene debt,"Bristol-Myers Squibb (NYSE:BMY) has extended the end date of its exchange offer, up to $19.85B, for Celgene (NASDAQ:CELG) debt to November 6 to complete the transaction. $19.85B of Celgene notes were",SA Editor Douglas W. House,https://seekingalpha.com/news/3512944-bristol-myers-extends-exchange-offer-celgene-debt,Seekingalpha.com,,2019-11-01T11:19:25Z,-0.25
558281,ABBV,"AbbVie beats earnings expectations and raises outlook, boosts dividend by 10%","AbbVie Inc. reported Friday a third-quarter adjusted profit and revenue that rose above expectations, helped by strength in its immunology and oncology business segments, and raised its earnings outlook. The stock slipped 0.4% in premarket trading. The compan…",Tomi Kilgore,https://www.marketwatch.com/story/abbvie-beats-earnings-expectations-and-raises-outlook-boosts-dividend-by-10-2019-11-01,Marketwatch.com,,2019-11-01T11:06:22Z,0.81
558260,ZTS,Finalists announced for Young Vet of the Year,BVA and Zoetis have announced the three finalists for the Young Vet of the Year award 2019. Amy Barstow is a Royal Veterinary College graduate and now works in equine practice. She has volunteered abroad and has a PhD in equine biomechanics. Andreia Dias grad…,,https://veterinaryrecord.bmj.com/content/185/17/522.2,Bmj.com,,2019-11-01T09:35:34Z,0.54
558261,ZTS,Finalists announced for BVA Young Vet of the Year Award,"BVA and Zoetis are delighted to announce the three finalists who are in the running to be named BVA Young Vet of the Year 2019. Adam Rawcliffe , BVA Corporate Partnerships Manager, introduces them.",,https://veterinaryrecord.bmj.com/content/185/17/547.2,Bmj.com,,2019-11-01T09:35:34Z,0.51
556824,ZTS,Zoetis (ZTS) Gains As Market Dips: What You Should Know,"In the latest trading session, Zoetis (ZTS) closed at $127.92, marking a +0.25% move from the previous day.",Zacks Equity Research,https://finance.yahoo.com/news/zoetis-zts-gains-market-dips-215009420.html,Yahoo.com,,2019-10-31T21:50:09Z,0.34
556825,ZTS,"Zoetis Completes Acquisition of Phoenix Lab, a Leading Veterinary Reference Laboratory, to Enhance its Comprehensive Offering in Veterinary Diagnostics","PARSIPPANY, N.J. & MUKILTEO, Wash.--(BUSINESS WIRE)---- $ZTS #acquisition--Zoetis has completed the acquisition of Phoenix Lab, a leading veterinary reference laboratory.",,https://www.businesswire.com/news/home/20191031005825/en/Zoetis-Completes-Acquisition-Phoenix-Lab-Leading-Veterinary,Businesswire.com,,2019-10-31T20:37:54Z,0.25
553310,BMY,Bristol-Myers Squibb Beats Expectations in Q3 as Its Celgene Acquisition Nears the Finish Line,"Opdivo didn't turn in an impressive performance, but BMS' other drugs generated more than enough growth to top Wall Street's estimates.",newsfeedback@fool.com (Keith Speights),https://www.fool.com/investing/2019/10/31/bristol-myers-squibb-beats-expectations-in-q3-as-i.aspx,Fool.com,,2019-10-31T17:00:00Z,0.8
553311,BMY,Bristol-Myers Squibb Co (BMY) Q3 2019 Earnings Call Transcript,"BMY earnings call for the period ending September 30, 2019.",newsfeedback@fool.com (Motley Fool Transcribers),https://www.fool.com/earnings/call-transcripts/2019/10/31/bristol-myers-squibb-co-bmy-q3-2019-earnings-call.aspx,Fool.com,,2019-10-31T16:30:50Z,0
552965,ABBV,AbbVie eyes 2nd Rinvoq nod as it hits its marks in psoriatic arthritis,"AbbVie blockbuster-to-be Rinvoq only just hit the scene in rheumatoid arthritis, but it’s already on its way to a second indication. Thrusday, the Illinois drugmaker said its newcomer had hit its primary endpoint in a phase 3 psoriatic arthritis (PsA) trial, …",Carly Helfand,https://www.fiercepharma.com/pharma/abbvie-eyes-2nd-rinvoq-nod-as-it-hits-its-marks-psoriatic-arthritis,Fiercepharma.com,,2019-10-31T15:28:45Z,0
552967,ABBV,EuroBiotech: More Articles of Note - FierceBiotech,"In our EuroBiotech roundup this week, BioMed X advances AbbVie Alzheimer’s program, ObsEva OKed to start trial and Futura erectile dysfunction data.",,https://www.fiercebiotech.com/biotech/eurobiotech-more-articles-note-166,Fiercebiotech.com,,2019-10-31T13:45:00Z,-0.42
553312,BMY,Is Bristol-Myers Squibb (BMY) a Great Value Stock Right Now?,"Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong pi…",Zacks Equity Research,https://finance.yahoo.com/news/bristol-myers-squibb-bmy-great-131001900.html,Yahoo.com,,2019-10-31T13:10:01Z,0.96
552970,ABBV,RINVOQ™ (upadacitinib) Meets Primary and All Ranked Secondary Endpoints in Phase 3 Study in Psoriatic Arthritis,"NORTH CHICAGO, Ill., Oct. 31, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced positive top-line data from the SELECT-PsA 2 Phase 3 study. In this study, both doses of RINVOQ™ (upadacitinib; 15 mg an…",,https://www.prnewswire.com/news-releases/rinvoq-upadacitinib-meets-primary-and-all-ranked-secondary-endpoints-in-phase-3-study-in-psoriatic-arthritis-300948804.html,Prnewswire.com,,2019-10-31T12:45:00Z,0.56
553314,BMY,Bristol-Myers Squibb (BMY) Q3 Earnings and Revenues Top Estimates,"Bristol-Myers (BMY) delivered earnings and revenue surprises of 10.38% and 3.54%, respectively, for the quarter ended September 2019. Do the numbers hold clues to what lies ahead for the stock?",Zacks Equity Research,https://finance.yahoo.com/news/bristol-myers-squibb-bmy-q3-122512616.html,Yahoo.com,,2019-10-31T12:25:12Z,0.32
551575,BMY,"Stocks making the biggest moves premarket: Altria, Bristol-Myers Squibb, Generac, Apple and more",These are the stocks posting the largest moves before the bell.,Peter Schacknow,https://www.cnbc.com/2019/10/31/stocks-making-the-biggest-moves-premarket-altria-bristol-myers-squibb-generac-apple-and-more.html,CNBC,,2019-10-31T11:47:00Z,0
551576,BMY,"Bristol-Myers posts better-than-expected results, Opdivo growth slows","U.S. drugmaker Bristol-Myers Squibb Co reported higher-than-expected third-quarter profit on Thursday, helped by strong sales of blood thinner Eliquis, even as growth of its blockbuster cancer treatment Opdivo slowed.",Michael Erman,https://www.reuters.com/article/us-bristol-myers-results-idUSKBN1XA1G2,Reuters,,2019-10-31T11:14:00Z,0.87
551577,BMY,Bristol-Myers Squibb Reports Third Quarter Financial Results,NEW YORK--(BUSINESS WIRE)---- $BMY--Bristol-Myers Squibb Reports Third Quarter Financial Results,,https://www.businesswire.com/news/home/20191031005196/en/Bristol-Myers-Squibb-Reports-Quarter-Financial-Results,Businesswire.com,,2019-10-31T11:10:41Z,0
551578,BMY,Bristol-Myers tops earnings estimates but lowers guidance,"Bristol-Myers Squibb Co. shares rose 0.9% after the company beat earnings estimates but lowered its full-year per-share earnings guidance. The New York-based drug company said it had net income of $1.353 billion, or 83 cents a share, in the quarter, down from…",Ciara Linnane,https://www.marketwatch.com/story/bristol-myers-tops-earnings-estimates-but-lowers-guidance-2019-10-31,Marketwatch.com,,2019-10-31T10:09:53Z,0.64
549434,ABBV,AbbVie (ABBV) Set to Report Q3 Results: Can Things Turnaround?,"AbbVie (ABBV) is set to report its third quarter results before the opening bell on Friday, November 1.",Christopher Vargas,https://finance.yahoo.com/news/abbvie-abbv-set-report-q3-203208611.html,Yahoo.com,,2019-10-30T20:32:08Z,0
